userId	User Name	Clan Id	Chat messages	Time (PT)	Time (UTC)
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ههههه	2014-07-20 20:39:13	2014-07-21 03:39:13
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اريد اطوور دفاعي اقل شي 	2014-07-21 02:30:09	2014-07-21 09:30:09
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'اهوه يقول مو انا	2014-07-21 09:19:09	2014-07-21 16:19:09
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ابي انززل مستواي اقدر اطلع بعدين ؟؟؟؟ 	2014-07-21 13:52:47	2014-07-21 20:52:47
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'انا ولد عمه واعرفه 	2014-07-21 15:22:50	2014-07-21 22:22:50
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'كنت اضحك	2014-07-20 20:02:17	2014-07-21 03:02:17
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'قولي شنو تبي دعم بسرعه 	2014-07-20 20:39:13	2014-07-21 03:39:13
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'من اطور شي لازم انتظر يومين او يوم لحد ما يجهز 	2014-07-21 02:30:39	2014-07-21 09:30:39
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'وين الاستهبال؟	2014-07-21 09:19:36	2014-07-21 16:19:36
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'لاني بعطيهم الغااليه 	2014-07-21 13:53:00	2014-07-21 20:53:00
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'شفيكم احين 	2014-07-21 15:22:51	2014-07-21 22:22:51
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'خلني شيخ	2014-07-20 20:02:38	2014-07-21 03:02:38
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'كفوووووو 	2014-07-20 20:39:20	2014-07-21 03:39:20
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'انا غلطت بشي؟	2014-07-21 09:19:45	2014-07-21 16:19:45
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اخااف تسحب علي وما تدششني القبيله ههههه	2014-07-21 13:53:21	2014-07-21 20:53:21
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ابو عامر خلك ي الذيب 	2014-07-21 15:22:58	2014-07-21 22:22:58
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'غلط يالذيب 	2014-07-20 20:02:40	2014-07-21 03:02:40
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'المملكه وين القهوه ي الذيب	2014-07-20 20:39:36	2014-07-21 03:39:36
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'لا	2014-07-21 09:19:51	2014-07-21 16:19:51
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'وانا في حالي	2014-07-21 15:23:03	2014-07-21 22:23:03
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'خلني شيخ	2014-07-20 20:02:42	2014-07-21 03:02:42
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'خالد	2014-07-20 20:39:37	2014-07-21 03:39:37
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'تدعموني	2014-07-21 02:58:26	2014-07-21 09:58:26
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'مجال البحث والقراءه مفتوح و واسع ويشمل الجميع 	2014-07-21 09:20:02	2014-07-21 16:20:02
31_bb9b0632-fafe-11e3-b281-22000ad2b690	بريدة	31_657	'خال. 	2014-07-21 13:57:11	2014-07-21 20:57:11
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ما قلتلك يخون يا المري	2014-07-21 15:23:21	2014-07-21 22:23:21
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ذلحين خل اي واحد يتكلم	2014-07-20 20:02:42	2014-07-21 03:02:42
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'هلا 	2014-07-20 20:39:46	2014-07-21 03:39:46
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'شكراً لكم	2014-07-21 02:58:48	2014-07-21 09:58:48
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اجل الغااليه شوفي وين الاحسن وعلميني 	2014-07-21 09:20:03	2014-07-21 16:20:03
31_bb9b0632-fafe-11e3-b281-22000ad2b690	بريدة	31_657	'خالدد	2014-07-21 13:57:15	2014-07-21 20:57:15
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'اسمع ي الفرسان انت شلمطلوب ذلحين	2014-07-21 15:23:33	2014-07-21 22:23:33
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ههههههههه	2014-07-20 20:02:47	2014-07-21 03:02:47
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'قريتك قويه مشاء الله	2014-07-20 20:39:59	2014-07-21 03:39:59
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'شكراً	2014-07-21 02:59:32	2014-07-21 09:59:32
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'انا مش فاضي اقراء 	2014-07-21 09:20:15	2014-07-21 16:20:15
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'تم 	2014-07-21 13:57:30	2014-07-21 20:57:30
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'بس لا يتدخل ف الاعضاء	2014-07-21 15:23:35	2014-07-21 22:23:35
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اسف 	2014-07-20 20:02:53	2014-07-21 03:02:53
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'انا مخيسه	2014-07-20 20:40:03	2014-07-21 03:40:03
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'هاي الهمل الي كتب موانا	2014-07-21 09:20:26	2014-07-21 16:20:26
31_bb9b0632-fafe-11e3-b281-22000ad2b690	بريدة	31_657	'كيف حالك	2014-07-21 13:57:46	2014-07-21 20:57:46
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'كلمني انا	2014-07-21 15:23:40	2014-07-21 22:23:40
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وش اسويله اذا غلط	2014-07-20 20:02:53	2014-07-21 03:02:53
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'رمضان كريم 	2014-07-20 20:40:07	2014-07-21 03:40:07
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'شكراً يا فتي لبا قلبك	2014-07-21 03:03:33	2014-07-21 10:03:33
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'انا احب القراءه عايشه بمكتبه 	2014-07-21 09:20:34	2014-07-21 16:20:34
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'هلا بريده	2014-07-21 13:58:41	2014-07-21 20:58:41
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ياخي ع اليومين تتهاوشون شفيكم الله يهداكم 	2014-07-21 15:24:00	2014-07-21 22:24:00
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'كلهم يعرف الثاني	2014-07-20 20:03:07	2014-07-21 03:03:07
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'القهوه عند المري في خيمة بوصكر 	2014-07-20 20:40:09	2014-07-21 03:40:09
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ماقصرتو علا الدعم	2014-07-21 03:03:41	2014-07-21 10:03:41
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'انا قلت قالك لا تستهبل	2014-07-21 09:20:34	2014-07-21 16:20:34
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'وشلونك	2014-07-21 13:58:41	2014-07-21 20:58:41
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'الموضوع اذا تبي يحترموك احترم الاول ولا تتدخل ف شي ما يخصك وخلك ف حالك	2014-07-21 15:24:09	2014-07-21 22:24:09
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'تآسف	2014-07-20 20:03:07	2014-07-21 03:03:07
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'بوصقر 	2014-07-20 20:40:14	2014-07-21 03:40:14
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'على ويش	2014-07-21 03:05:26	2014-07-21 10:05:26
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'اي انت قلت	2014-07-21 09:20:52	2014-07-21 16:20:52
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'طيب	2014-07-21 13:58:41	2014-07-21 20:58:41
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ليه	2014-07-21 15:24:22	2014-07-21 22:24:22
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'يالفتى طلبتك قول تم وماتردني وانا اخوك 	2014-07-20 20:03:15	2014-07-21 03:03:15
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'هههههه	2014-07-20 20:40:20	2014-07-21 03:40:20
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'الجويه	2014-07-21 03:08:26	2014-07-21 10:08:26
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'ولله	2014-07-21 09:20:55	2014-07-21 16:20:55
31_bb9b0632-fafe-11e3-b281-22000ad2b690	بريدة	31_657	'بخير الحمدلله	2014-07-21 13:59:06	2014-07-21 20:59:06
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ليه 	2014-07-21 15:24:25	2014-07-21 22:24:25
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'تم	2014-07-20 20:03:25	2014-07-21 03:03:25
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ماعليك بعد شهر بتصير احسن مني 	2014-07-20 20:40:43	2014-07-21 03:40:43
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'انت قلت	2014-07-21 09:21:04	2014-07-21 16:21:04
31_bb9b0632-fafe-11e3-b281-22000ad2b690	بريدة	31_657	'خااد	2014-07-21 13:59:29	2014-07-21 20:59:29
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'وكل ما تصير مشكله ف القبيله انت السبب دايما فيها	2014-07-21 15:24:26	2014-07-21 22:24:26
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'خالد الديوان تتطور مستوى ٩	2014-07-20 20:03:47	2014-07-21 03:03:47
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الفتى قولي شنو تبي قوات علشان ادربلك 	2014-07-20 20:41:14	2014-07-21 03:41:14
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'انا اقولها انت الي ماتب	2014-07-21 09:21:09	2014-07-21 16:21:09
31_bb9b0632-fafe-11e3-b281-22000ad2b690	بريدة	31_657	'خالد، ماعلي خطر من الطرد ؟؟	2014-07-21 13:59:43	2014-07-21 20:59:43
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ليه	2014-07-21 15:24:29	2014-07-21 22:24:29
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الموضوع الي قلتلي عنه تمسحها في وجهي 	2014-07-20 20:03:54	2014-07-21 03:03:54
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'لاجذب	2014-07-21 09:21:11	2014-07-21 16:21:11
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'افا مانطرد انت غالي 	2014-07-21 14:00:43	2014-07-21 21:00:43
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ما انت قبل كذا جالس على دلع قطر ولا نسيت	2014-07-21 15:24:53	2014-07-21 22:24:53
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ابشر بسعدك	2014-07-20 20:04:11	2014-07-21 03:04:11
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'هههههههه	2014-07-20 20:41:57	2014-07-21 03:41:57
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'كاتب	2014-07-21 09:21:14	2014-07-21 16:21:14
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'علينا	2014-07-21 14:00:48	2014-07-21 21:00:48
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'الفرسااان خلااص ماصار الا خير 	2014-07-21 15:25:00	2014-07-21 22:25:00
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'خالد شيخ	2014-07-20 20:04:22	2014-07-21 03:04:22
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'فيه الاحسن مني 	2014-07-20 20:42:24	2014-07-21 03:42:24
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'انت مو قاعد وياي هههههه	2014-07-21 09:21:43	2014-07-21 16:21:43
31_bb9b0632-fafe-11e3-b281-22000ad2b690	بريدة	31_657	'الله يسلمك	2014-07-21 14:01:25	2014-07-21 21:01:25
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'انزين الحين الحل في موضوع الغالية شلون بترجع 	2014-07-21 15:25:11	2014-07-21 22:25:11
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ولو صار اي غلط مره ثانيه انا بتصرف في نفس الدقيقه والسموحه اني تاخرت عليك 	2014-07-20 20:04:30	2014-07-21 03:04:30
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'خذيت درع 	2014-07-20 20:42:33	2014-07-21 03:42:33
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'اهدواء ضحكتوني 	2014-07-21 09:21:54	2014-07-21 16:21:54
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'وياك انشاله	2014-07-21 14:01:37	2014-07-21 21:01:37
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'الفتى انت حبيب الشعب خلاااص 	2014-07-21 15:25:18	2014-07-21 22:25:18
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'والله انه لوجهك معاد اقول كلمه	2014-07-20 20:04:37	2014-07-21 03:04:37
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'شوف الباقيه وبتعرف 	2014-07-20 20:42:40	2014-07-21 03:42:40
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'صج	2014-07-21 09:22:14	2014-07-21 16:22:14
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'نوورت المغوااار 	2014-07-21 14:01:49	2014-07-21 21:01:49
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'الفتى روح تعذر لهاا	2014-07-21 15:25:24	2014-07-21 22:25:24
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'اشكالكم عارفين بعض يالهمله بس مالمفروض تتكلمون مع بعض كذا في رمضان انت وصاحبك رمضان شهر المغفره 	2014-07-20 20:04:42	2014-07-21 03:04:42
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'انا عندي درع باقي له ١١ يوم 	2014-07-20 20:42:58	2014-07-21 03:42:58
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'عيل كيف لو فتحنا باب التقريب بين المذاهب 	2014-07-21 09:22:15	2014-07-21 16:22:15
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'مافي صقر 	2014-07-21 14:02:02	2014-07-21 21:02:02
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'يرحم امكم خلااص كلنا رربع 	2014-07-21 15:25:36	2014-07-21 22:25:36
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'اوكي سامحني ارجوك آسف آسف آسف	2014-07-20 20:05:01	2014-07-21 03:05:01
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'من بعد الصلاه ماحصلت الا ثنين دوخت من كثر البحث	2014-07-20 20:43:17	2014-07-21 03:43:17
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'بتقوم القيامه 	2014-07-21 09:22:22	2014-07-21 16:22:22
29_40879574-ae9c-11e3-99ce-22000ad02fa9	المغوار	31_657	'تم دعس البريمي  ٣٠ خنجر 	2014-07-21 14:02:42	2014-07-21 21:02:42
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وش سويت ي ولد	2014-07-21 15:25:36	2014-07-21 22:25:36
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'مابعيدها 	2014-07-20 20:05:09	2014-07-21 03:05:09
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الله يعينك 	2014-07-20 20:43:36	2014-07-21 03:43:36
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'للاسف المستفيدين هم الجنكل 	2014-07-21 09:22:34	2014-07-21 16:22:34
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'كفووو 	2014-07-21 14:02:53	2014-07-21 21:02:53
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'التفاهم زين	2014-07-21 15:25:47	2014-07-21 22:25:47
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'بتكلم بطيب	2014-07-20 20:05:16	2014-07-21 03:05:16
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'راح رمضان يا حسافته ههههههههه	2014-07-20 20:44:05	2014-07-21 03:44:05
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'فكككوا وخربوا بين السنه والشيعه والطابور السابع شغال صح 	2014-07-21 09:23:03	2014-07-21 16:23:03
29_40879574-ae9c-11e3-99ce-22000ad02fa9	المغوار	31_657	'حيك سقطره 	2014-07-21 14:03:04	2014-07-21 21:03:04
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'لا الفتى هوه يبي يتعذروله لانه متعود يغلط ويبي يتعذروله	2014-07-21 15:25:50	2014-07-21 22:25:50
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'باقي ع درعي ٣٩ دقيقه	2014-07-20 17:40:09	2014-07-21 00:40:09
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'!	2014-07-20 20:05:24	2014-07-21 03:05:24
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'خالد	2014-07-20 20:44:33	2014-07-21 03:44:33
31_69d5feff-bdca-11e3-a92c-12313b09a242	الدوحة	31_657	'مشكورين على الدعم	2014-07-21 04:28:46	2014-07-21 11:28:46
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'سقطره	2014-07-21 09:26:12	2014-07-21 16:26:12
29_40879574-ae9c-11e3-99ce-22000ad02fa9	المغوار	31_657	'كفوك	2014-07-21 14:03:09	2014-07-21 21:03:09
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'التفاهم زين في الموضوع اللي منه فايده 	2014-07-21 15:25:59	2014-07-21 22:25:59
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'بروح اصلي 	2014-07-20 17:40:18	2014-07-21 00:40:18
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'خالد خلني شيخ	2014-07-20 20:05:29	2014-07-21 03:05:29
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'اتعرف للعبه كلاش اف كلانس	2014-07-20 20:44:46	2014-07-21 03:44:46
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'العفووو	2014-07-21 04:29:35	2014-07-21 11:29:35
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'لبيهههه	2014-07-21 09:26:17	2014-07-21 16:26:17
29_40879574-ae9c-11e3-99ce-22000ad02fa9	المغوار	31_657	'مشكور 	2014-07-21 14:03:31	2014-07-21 21:03:31
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'تعود خلاص	2014-07-21 15:26:02	2014-07-21 22:26:02
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'يالله بواحد يهاجمني وينصدم من الدفاع ويهديني ٤٦ خنجر 	2014-07-20 17:41:14	2014-07-21 00:41:14
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الهمله اخر تحذير لك لان المحرق والثاني كانو جايين علشانك 	2014-07-20 20:05:38	2014-07-21 03:05:38
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اي 	2014-07-20 20:45:15	2014-07-21 03:45:15
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'الا وين العرب؟	2014-07-21 09:26:22	2014-07-21 16:26:22
29_40879574-ae9c-11e3-99ce-22000ad02fa9	المغوار	31_657	'الي دعم 	2014-07-21 14:03:41	2014-07-21 21:03:41
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'لا ي شيخ لانغلط ولا نتحمل الغلط	2014-07-21 15:26:15	2014-07-21 22:26:15
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'مااقدر 	2014-07-20 20:05:43	2014-07-21 03:05:43
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الفتى قريتك مالها حل 	2014-07-20 20:45:26	2014-07-21 03:45:26
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'مدري عنهم 	2014-07-21 09:26:31	2014-07-21 16:26:31
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'انت ولد عم لكن الغلط غلط 	2014-07-21 15:26:15	2014-07-21 22:26:15
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الفتى 	2014-07-20 20:05:48	2014-07-21 03:05:48
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'انا	2014-07-20 20:45:34	2014-07-21 03:45:34
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'لبيت حاج يارب	2014-07-21 09:26:35	2014-07-21 16:26:35
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'تم	2014-07-21 14:04:23	2014-07-21 21:04:23
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'الفرسان خلك في حالك 	2014-07-21 15:26:31	2014-07-21 22:26:31
31_5be34178-0ed3-11e4-b281-22000ad2b690	FISAL A1	31_663	'Fisal A1	2014-07-20 22:49:41	2014-07-21 05:49:41
31_8ab10829-029c-11e4-b281-22000ad2b690	برشلونة	31_708	'شباب بليز	2014-07-20 17:56:44	2014-07-21 00:56:44
31_eaa6667a-07d2-11e4-b281-22000ad2b690	الشيخ صنهات	31_708	'برشلونة ادعم انت عشان تندعم 	2014-07-20 17:57:14	2014-07-21 00:57:14
